code	parent	level	unit	name
06343	185	3	xã	Bắc Quỳnh
06349	185	3	xã	Hưng Vũ
06352	185	3	xã	Tân Lập
06355	185	3	xã	Vũ Sơn
06358	185	3	xã	Chiêu Vũ
06361	185	3	xã	Tân Hương
06364	185	3	xã	Chiến Thắng
06367	185	3	xã	Vũ Lăng
06370	185	3	xã	Trấn Yên
06373	185	3	xã	Vũ Lễ
06376	185	3	xã	Nhất Hòa
06379	185	3	xã	Tân Thành
06382	185	3	xã	Nhất Tiến
186	20	2	huyện	Hữu Lũng
06385	186	3	thị trấn	Hữu Lũng
06388	186	3	xã	Hữu Liên
06391	186	3	xã	Yên Bình
06394	186	3	xã	Quyết Thắng
06397	186	3	xã	Hòa Bình
06400	186	3	xã	Yên Thịnh
06403	186	3	xã	Yên Sơn
06406	186	3	xã	Thiện Tân
06412	186	3	xã	Yên Vượng
06415	186	3	xã	Minh Tiến
06418	186	3	xã	Nhật Tiến
06421	186	3	xã	Thanh Sơn
06424	186	3	xã	Đồng Tân
06427	186	3	xã	Cai Kinh
06430	186	3	xã	Hòa Lạc
06433	186	3	xã	Vân Nham
06436	186	3	xã	Đồng Tiến
06442	186	3	xã	Tân Thành
06445	186	3	xã	Hòa Sơn
06448	186	3	xã	Minh Sơn
06451	186	3	xã	Hồ Sơn
06457	186	3	xã	Minh Hòa
06460	186	3	xã	Hòa Thắng
187	20	2	huyện	Chi Lăng
06463	187	3	thị trấn	Đồng Mỏ
06466	187	3	thị trấn	Chi Lăng
06469	187	3	xã	Vân An
06472	187	3	xã	Vân Thủy
06475	187	3	xã	Gia Lộc
06478	187	3	xã	Bắc Thủy
06481	187	3	xã	Chiến Thắng
06484	187	3	xã	Mai Sao
06487	187	3	xã	Bằng Hữu
06490	187	3	xã	Thượng Cường
06493	187	3	xã	Bằng Mạc
06496	187	3	xã	Nhân Lý
06499	187	3	xã	Lâm Sơn
06502	187	3	xã	Liên Sơn
06505	187	3	xã	Vạn Linh
06508	187	3	xã	Hòa Bình
06514	187	3	xã	Hữu Kiên
06517	187	3	xã	Quan Sơn
06520	187	3	xã	Y Tịch
06523	187	3	xã	Chi Lăng
188	20	2	huyện	Lộc Bình
06526	188	3	thị trấn	Na Dương
06529	188	3	thị trấn	Lộc Bình
06532	188	3	xã	Mẫu Sơn
06541	188	3	xã	Yên Khoái
06544	188	3	xã	Khánh Xuân
06547	188	3	xã	Tú Mịch
06550	188	3	xã	Hữu Khánh
06553	188	3	xã	Đồng Bục
06559	188	3	xã	Tam Gia
06562	188	3	xã	Tú Đoạn
06565	188	3	xã	Khuất Xá
06577	188	3	xã	Thống Nhất
06589	188	3	xã	Sàn Viên
06592	188	3	xã	Đông Quan
06595	188	3	xã	Minh Hiệp
06598	188	3	xã	Hữu Lân
06601	188	3	xã	Lợi Bác
06604	188	3	xã	Nam Quan
06607	188	3	xã	Xuân Dương
06610	188	3	xã	Ái Quốc
189	20	2	huyện	Đình Lập
06613	189	3	thị trấn	Đình Lập
06616	189	3	thị trấn	NT Thái Bình
06619	189	3	xã	Bắc Xa
06622	189	3	xã	Bính Xá
06625	189	3	xã	Kiên Mộc
06628	189	3	xã	Đình Lập
06631	189	3	xã	Thái Bình
06634	189	3	xã	Cường Lợi
06637	189	3	xã	Châu Sơn
06640	189	3	xã	Lâm Ca
06643	189	3	xã	Đồng Thắng
06646	189	3	xã	Bắc Lãng
22		1	tỉnh	Quảng Ninh
193	22	2	thành phố	Hạ Long
06649	193	3	phường	Hà Khánh
06652	193	3	phường	Hà Phong
06655	193	3	phường	Hà Khẩu
06658	193	3	phường	Cao Xanh
06661	193	3	phường	Giếng Đáy
06664	193	3	phường	Hà Tu
06667	193	3	phường	Hà Trung
06670	193	3	phường	Hà Lầm
06673	193	3	phường	Bãi Cháy
06676	193	3	phường	Cao Thắng
06679	193	3	phường	Hùng Thắng
06685	193	3	phường	Trần Hưng Đạo
06688	193	3	phường	Hồng Hải
06691	193	3	phường	Hồng Gai
06694	193	3	phường	Bạch Đằng
06697	193	3	phường	Hồng Hà
06700	193	3	phường	Tuần Châu
06703	193	3	phường	Việt Hưng
06706	193	3	phường	Đại Yên
07030	193	3	phường	Hoành Bồ
07033	193	3	xã	Kỳ Thượng
07036	193	3	xã	Đồng Sơn
07039	193	3	xã	Tân Dân
07042	193	3	xã	Đồng Lâm
07045	193	3	xã	Hòa Bình
07048	193	3	xã	Vũ Oai
07051	193	3	xã	Dân Chủ
07054	193	3	xã	Quảng La
07057	193	3	xã	Bằng Cả
07060	193	3	xã	Thống Nhất
07063	193	3	xã	Sơn Dương
07066	193	3	xã	Lê Lợi
194	22	2	thành phố	Móng Cái
06709	194	3	phường	Ka Long
06712	194	3	phường	Trần Phú
06715	194	3	phường	Ninh Dương
06721	194	3	phường	Trà Cổ
06724	194	3	xã	Hải Sơn
06727	194	3	xã	Bắc Sơn
06730	194	3	xã	Hải Đông
06733	194	3	xã	Hải Tiến
06736	194	3	phường	Hải Yên
06739	194	3	xã	Quảng Nghĩa
06742	194	3	phường	Hải Hoà
06745	194	3	xã	Hải Xuân
06748	194	3	xã	Vạn Ninh
06751	194	3	phường	Bình Ngọc
06754	194	3	xã	Vĩnh Trung
06757	194	3	xã	Vĩnh Thực
195	22	2	thành phố	Cẩm Phả
06760	195	3	phường	Mông Dương
06763	195	3	phường	Cửa Ông
06766	195	3	phường	Cẩm Sơn
06769	195	3	phường	Cẩm Đông
06772	195	3	phường	Cẩm Phú
06775	195	3	phường	Cẩm Tây
06778	195	3	phường	Quang Hanh
06781	195	3	phường	Cẩm Thịnh
06784	195	3	phường	Cẩm Thủy
06787	195	3	phường	Cẩm Thạch
06790	195	3	phường	Cẩm Thành
06793	195	3	phường	Cẩm Trung
06796	195	3	phường	Cẩm Bình
06799	195	3	xã	Hải Hòa
06805	195	3	xã	Dương Huy
196	22	2	thành phố	Uông Bí
06808	196	3	phường	Vàng Danh
06811	196	3	phường	Thanh Sơn
06814	196	3	phường	Bắc Sơn
06817	196	3	phường	Quang Trung
06820	196	3	phường	Trưng Vương
06823	196	3	phường	Nam Khê
06826	196	3	phường	Yên Thanh
06829	196	3	xã	Thượng Yên Công
06832	196	3	phường	Phương Đông
06835	196	3	phường	Phương Nam
198	22	2	huyện	Bình Liêu
06838	198	3	thị trấn	Bình Liêu
06841	198	3	xã	Hoành Mô
06844	198	3	xã	Đồng Tâm
06847	198	3	xã	Đồng Văn
06853	198	3	xã	Vô Ngại
06856	198	3	xã	Lục Hồn
06859	198	3	xã	Húc Động
199	22	2	huyện	Tiên Yên
06862	199	3	thị trấn	Tiên Yên
06865	199	3	xã	Hà Lâu
06868	199	3	xã	Đại Dực
06871	199	3	xã	Phong Dụ
06874	199	3	xã	Điền Xá
06877	199	3	xã	Đông Ngũ
06880	199	3	xã	Yên Than
06883	199	3	xã	Đông Hải
06886	199	3	xã	Hải Lạng
06889	199	3	xã	Tiên Lãng
06892	199	3	xã	Đồng Rui
200	22	2	huyện	Đầm Hà
06895	200	3	thị trấn	Đầm Hà
06898	200	3	xã	Quảng Lâm
06901	200	3	xã	Quảng An
06904	200	3	xã	Tân Bình
06910	200	3	xã	Dực Yên
06913	200	3	xã	Quảng Tân
06916	200	3	xã	Đầm Hà
06917	200	3	xã	Tân Lập
06919	200	3	xã	Đại Bình
201	22	2	huyện	Hải Hà
06922	201	3	thị trấn	Quảng Hà
06925	201	3	xã	Quảng Đức
06928	201	3	xã	Quảng Sơn
06931	201	3	xã	Quảng Thành
06937	201	3	xã	Quảng Thịnh
06940	201	3	xã	Quảng Minh
06943	201	3	xã	Quảng Chính
06946	201	3	xã	Quảng Long
06949	201	3	xã	Đường Hoa
06952	201	3	xã	Quảng Phong
06967	201	3	xã	Cái Chiên
202	22	2	huyện	Ba Chẽ
06970	202	3	thị trấn	Ba Chẽ
06973	202	3	xã	Thanh Sơn
06976	202	3	xã	Thanh Lâm
06979	202	3	xã	Đạp Thanh
06982	202	3	xã	Nam Sơn
06985	202	3	xã	Lương Minh
06988	202	3	xã	Đồn Đạc
203	22	2	huyện	Vân Đồn
06994	203	3	thị trấn	Cái Rồng
06997	203	3	xã	Đài Xuyên
07000	203	3	xã	Bình Dân
07003	203	3	xã	Vạn Yên
07006	203	3	xã	Minh Châu
07009	203	3	xã	Đoàn Kết
07012	203	3	xã	Hạ Long
07015	203	3	xã	Đông Xá
07018	203	3	xã	Bản Sen
07021	203	3	xã	Thắng Lợi
07024	203	3	xã	Quan Lạn
07027	203	3	xã	Ngọc Vừng
205	22	2	thành phố	Đông Triều
07069	205	3	phường	Mạo Khê
07075	205	3	xã	An Sinh
07078	205	3	xã	Tràng Lương
07081	205	3	phường	Bình Khê
07084	205	3	xã	Việt Dân
07090	205	3	phường	Bình Dương
07093	205	3	phường	Đức Chính
07096	205	3	phường	Tràng An
07099	205	3	xã	Nguyễn Huệ
07102	205	3	phường	Thủy An
07105	205	3	phường	Xuân Sơn
07108	205	3	xã	Hồng Thái Tây
07111	205	3	xã	Hồng Thái Đông
07114	205	3	phường	Hoàng Quế
07117	205	3	phường	Yên Thọ
07120	205	3	phường	Hồng Phong
07123	205	3	phường	Kim Sơn
07126	205	3	phường	Hưng Đạo
07129	205	3	phường	Yên Đức
206	22	2	thị xã	Quảng Yên
07132	206	3	phường	Quảng Yên
07135	206	3	phường	Đông Mai
07138	206	3	phường	Minh Thành
07144	206	3	xã	Sông Khoai
07147	206	3	xã	Hiệp Hòa
07150	206	3	phường	Cộng Hòa
07153	206	3	xã	Tiền An
07156	206	3	xã	Hoàng Tân
07159	206	3	phường	Tân An
07162	206	3	phường	Yên Giang
07165	206	3	phường	Nam Hoà
07168	206	3	phường	Hà An
07171	206	3	xã	Cẩm La
07174	206	3	phường	Phong Hải
07177	206	3	phường	Yên Hải
07180	206	3	xã	Liên Hòa
07183	206	3	phường	Phong Cốc
07186	206	3	xã	Liên Vị
07189	206	3	xã	Tiền Phong
207	22	2	huyện	Cô Tô
07192	207	3	thị trấn	Cô Tô
07195	207	3	xã	Đồng Tiến
07198	207	3	xã	Thanh Lân
24		1	tỉnh	Bắc Giang
213	24	2	thành phố	Bắc Giang
07201	213	3	phường	Thọ Xương
07207	213	3	phường	Ngô Quyền
07210	213	3	phường	Hoàng Văn Thụ
07213	213	3	phường	Trần Phú
07216	213	3	phường	Mỹ Độ
07222	213	3	phường	Song Mai
07225	213	3	phường	Xương Giang
07228	213	3	phường	Đa Mai
07231	213	3	phường	Dĩnh Kế
07441	213	3	phường	Dĩnh Trì
07681	213	3	phường	Nham Biền
07682	213	3	phường	Tân An
07687	213	3	phường	Tân Mỹ
07690	213	3	phường	Hương Gián
07693	213	3	xã	Tân An
07696	213	3	phường	Đồng Sơn
07699	213	3	phường	Tân Tiến
07702	213	3	xã	Quỳnh Sơn
07705	213	3	phường	Song Khê
07708	213	3	phường	Nội Hoàng
07711	213	3	phường	Tiền Phong
07714	213	3	xã	Xuân Phú
07717	213	3	phường	Tân Liễu
07720	213	3	xã	Trí Yên
07723	213	3	xã	Lãng Sơn
07726	213	3	xã	Yên Lư
07729	213	3	xã	Tiến Dũng
07732	213	3	xã	Nham Sơn
07735	213	3	xã	Đức Giang
07738	213	3	phường	Cảnh Thụy
07741	213	3	xã	Tư Mại
07744	213	3	xã	Thắng Cương
07747	213	3	xã	Đồng Việt
07750	213	3	xã	Đồng Phúc
215	24	2	huyện	Yên Thế
07243	215	3	xã	Đồng Tiến
07246	215	3	xã	Canh Nậu
07249	215	3	xã	Xuân Lương
07252	215	3	xã	Tam Tiến
07255	215	3	xã	Đồng Vương
07258	215	3	xã	Đồng Hưu
07260	215	3	xã	Đồng Tâm
07261	215	3	xã	Tân Hiệp
07264	215	3	xã	Tiến Thắng
07270	215	3	xã	Đồng Lạc
07273	215	3	xã	Đông Sơn
07279	215	3	xã	Hương Vĩ
07282	215	3	xã	Đồng Kỳ
07285	215	3	xã	An Thượng
07288	215	3	thị trấn	Phồn Xương
07291	215	3	xã	Tân Sỏi
07294	215	3	thị trấn	Bố Hạ
216	24	2	huyện	Tân Yên
07306	216	3	thị trấn	Nhã Nam
07309	216	3	xã	Tân Trung
07315	216	3	xã	Quang Trung
07321	216	3	xã	An Dương
07324	216	3	xã	Phúc Hòa
07327	216	3	xã	Liên Sơn
07330	216	3	xã	Hợp Đức
07333	216	3	xã	Lam Sơn
07336	216	3	xã	Cao Xá
07339	216	3	thị trấn	Cao Thượng
07342	216	3	xã	Việt Ngọc
07345	216	3	xã	Song Vân
07348	216	3	xã	Ngọc Châu
07351	216	3	xã	Ngọc Vân
07354	216	3	xã	Việt Lập
07357	216	3	xã	Liên Chung
07360	216	3	xã	Ngọc Thiện
07363	216	3	xã	Ngọc Lý
07366	216	3	xã	Quế Nham
217	24	2	huyện	Lạng Giang
07375	217	3	thị trấn	Vôi
07378	217	3	xã	Nghĩa Hòa
07381	217	3	xã	Nghĩa Hưng
07384	217	3	xã	Quang Thịnh
07387	217	3	xã	Hương Sơn
07390	217	3	xã	Đào Mỹ
07393	217	3	xã	Tiên Lục
07396	217	3	xã	An Hà
07399	217	3	thị trấn	Kép
07405	217	3	xã	Hương Lạc
07408	217	3	xã	Dương Đức
07411	217	3	xã	Tân Thanh
07417	217	3	xã	Tân Hưng
07420	217	3	xã	Mỹ Thái
07426	217	3	xã	Xương Lâm
07429	217	3	xã	Xuân Hương
07432	217	3	xã	Tân Dĩnh
07435	217	3	xã	Đại Lâm
07438	217	3	xã	Thái Đào
218	24	2	huyện	Lục Nam
07444	218	3	thị trấn	Đồi Ngô
07450	218	3	xã	Đông Hưng
07453	218	3	xã	Đông Phú
07456	218	3	xã	Tam Dị
07459	218	3	xã	Bảo Sơn
07462	218	3	xã	Bảo Đài
07465	218	3	xã	Thanh Lâm
07468	218	3	xã	Tiên Nha
07471	218	3	xã	Trường Giang
07477	218	3	thị trấn	Phương Sơn
07480	218	3	xã	Chu Điện
07483	218	3	xã	Cương Sơn
07486	218	3	xã	Nghĩa Phương
07489	218	3	xã	Vô Tranh
07492	218	3	xã	Bình Sơn
07495	218	3	xã	Lan Mẫu
07498	218	3	xã	Yên Sơn
07501	218	3	xã	Khám Lạng
07504	218	3	xã	Huyền Sơn
07507	218	3	xã	Trường Sơn
07510	218	3	xã	Lục Sơn
07513	218	3	xã	Bắc Lũng
07519	218	3	xã	Cẩm Lý
07522	218	3	xã	Đan Hội
219	24	2	huyện	Lục Ngạn
07528	219	3	xã	Cấm Sơn
07531	219	3	xã	Tân Sơn
07534	219	3	xã	Phong Minh
07537	219	3	xã	Phong Vân
07540	219	3	xã	Xa Lý
07543	219	3	xã	Hộ Đáp
07546	219	3	xã	Sơn Hải
07555	219	3	xã	Biên Sơn
07564	219	3	xã	Kim Sơn
07567	219	3	xã	Tân Hoa
07570	219	3	xã	Giáp Sơn
07573	219	3	thị trấn	Biển Động
07582	219	3	thị trấn	Phì Điền
07588	219	3	xã	Tân Quang
07591	219	3	xã	Đồng Cốc
07594	219	3	xã	Tân Lập
07597	219	3	xã	Phú Nhuận
07606	219	3	xã	Tân Mộc
07609	219	3	xã	Đèo Gia
220	24	2	huyện	Sơn Động
07615	220	3	thị trấn	An Châu
07616	220	3	thị trấn	Tây Yên Tử
07621	220	3	xã	Vân Sơn
07624	220	3	xã	Hữu Sản
07627	220	3	xã	Đại Sơn
07630	220	3	xã	Phúc Sơn
07636	220	3	xã	Giáo Liêm
07642	220	3	xã	Cẩm Đàn
07645	220	3	xã	An Lạc
07648	220	3	xã	Vĩnh An
07651	220	3	xã	Yên Định
07654	220	3	xã	Lệ Viễn
07660	220	3	xã	An Bá
07663	220	3	xã	Tuấn Đạo
07666	220	3	xã	Dương Hưu
07672	220	3	xã	Long Sơn
07678	220	3	xã	Thanh Luận
222	24	2	thị xã	Việt Yên
07759	222	3	xã	Thượng Lan
07762	222	3	xã	Việt Tiến
07765	222	3	xã	Nghĩa Trung
07768	222	3	xã	Minh Đức
07771	222	3	xã	Hương Mai
07774	222	3	phường	Tự Lạn
07777	222	3	phường	Bích Động
07780	222	3	xã	Trung Sơn
07783	222	3	phường	Hồng Thái
07786	222	3	xã	Tiên Sơn
07789	222	3	phường	Tăng Tiến
07792	222	3	phường	Quảng Minh
07795	222	3	phường	Nếnh
07798	222	3	phường	Ninh Sơn
07801	222	3	phường	Vân Trung
07804	222	3	xã	Vân Hà
07807	222	3	phường	Quang Châu
223	24	2	huyện	Hiệp Hòa
07816	223	3	xã	Đồng Tiến
07822	223	3	xã	Hoàng Vân
07825	223	3	xã	Toàn Thắng
07831	223	3	xã	Ngọc Sơn
07840	223	3	thị trấn	Thắng
07843	223	3	xã	Sơn Thịnh
07846	223	3	xã	Lương Phong
07849	223	3	xã	Hùng Thái
07855	223	3	xã	Thường Thắng
07858	223	3	xã	Hợp Thịnh
07861	223	3	xã	Danh Thắng
07864	223	3	xã	Mai Trung
07867	223	3	xã	Đoan Bái
07870	223	3	thị trấn	Bắc Lý
07873	223	3	xã	Xuân Cẩm
07876	223	3	xã	Hương Lâm
07879	223	3	xã	Đông Lỗ
07882	223	3	xã	Châu Minh
07885	223	3	xã	Mai Đình
224	24	2	thị xã	Chũ
07525	224	3	phường	Chũ
07549	224	3	phường	Thanh Hải
07552	224	3	xã	Kiên Lao
07558	224	3	xã	Kiên Thành
07561	224	3	phường	Hồng Giang
07576	224	3	xã	Quý Sơn
07579	224	3	phường	Trù Hựu
07600	224	3	xã	Mỹ An
07603	224	3	xã	Nam Dương
07612	224	3	phường	Phượng Sơn
25		1	tỉnh	Phú Thọ
227	25	2	thành phố	Việt Trì
07888	227	3	phường	Dữu Lâu
07894	227	3	phường	Nông Trang
07897	227	3	phường	Tân Dân
07900	227	3	phường	Gia Cẩm
07903	227	3	phường	Tiên Cát
07906	227	3	phường	Thọ Sơn
07909	227	3	phường	Thanh Miếu
07912	227	3	phường	Bạch Hạc
07918	227	3	phường	Vân Phú
07921	227	3	xã	Phượng Lâu
07924	227	3	xã	Thụy Vân
07927	227	3	phường	Minh Phương
07930	227	3	xã	Trưng Vương
07933	227	3	phường	Minh Nông
07936	227	3	xã	Sông Lô
08281	227	3	xã	Kim Đức
08287	227	3	xã	Hùng Lô
08503	227	3	xã	Hy Cương
08506	227	3	xã	Chu Hóa
08515	227	3	xã	Thanh Đình
228	25	2	thị xã	Phú Thọ
07942	228	3	phường	Hùng Vương
07945	228	3	phường	Phong Châu
07948	228	3	phường	Âu Cơ
07951	228	3	xã	Hà Lộc
07954	228	3	xã	Phú Hộ
07957	228	3	xã	Văn Lung
07960	228	3	xã	Thanh Minh
07963	228	3	xã	Hà Thạch
07966	228	3	phường	Thanh Vinh
230	25	2	huyện	Đoan Hùng
07969	230	3	thị trấn	Đoan Hùng
07975	230	3	xã	Hùng Xuyên
07981	230	3	xã	Bằng Luân
07987	230	3	xã	Phú Lâm
07996	230	3	xã	Bằng Doãn
07999	230	3	xã	Chí Đám
08005	230	3	xã	Phúc Lai
08008	230	3	xã	Ngọc Quan
08014	230	3	xã	Hợp Nhất
08023	230	3	xã	Tây Cốc
08035	230	3	xã	Hùng Long
08038	230	3	xã	Yên Kiện
08044	230	3	xã	Chân Mộng
08050	230	3	xã	Ca Đình
231	25	2	huyện	Hạ Hoà
08053	231	3	thị trấn	Hạ Hoà
08056	231	3	xã	Đại Phạm
08062	231	3	xã	Đan Thượng
08065	231	3	xã	Hà Lương
08071	231	3	xã	Tứ Hiệp
08080	231	3	xã	Hiền Lương
08089	231	3	xã	Phương Viên
08092	231	3	xã	Gia Điền
08095	231	3	xã	Ấm Hạ
08104	231	3	xã	Hương Xạ
08110	231	3	xã	Xuân Áng
08113	231	3	xã	Yên Kỳ
08119	231	3	xã	Minh Hạc
08122	231	3	xã	Lang Sơn
08125	231	3	xã	Bằng Giã
08128	231	3	xã	Yên Luật
08131	231	3	xã	Vô Tranh
08134	231	3	xã	Văn Lang
08140	231	3	xã	Minh Côi
08143	231	3	xã	Vĩnh Chân
232	25	2	huyện	Thanh Ba
08152	232	3	thị trấn	Thanh Ba
08156	232	3	xã	Vân Lĩnh
08158	232	3	xã	Đông Lĩnh
08161	232	3	xã	Đại An
08164	232	3	xã	Hanh Cù
08170	232	3	xã	Đồng Xuân
08173	232	3	xã	Quảng Yên
08179	232	3	xã	Ninh Dân
08194	232	3	xã	Võ Lao
08197	232	3	xã	Khải Xuân
08200	232	3	xã	Mạn Lạn
08203	232	3	xã	Hoàng Cương
08206	232	3	xã	Chí Tiên
08209	232	3	xã	Đông Thành
08215	232	3	xã	Sơn Cương
08218	232	3	xã	Thanh Hà
08221	232	3	xã	Đỗ Sơn
08224	232	3	xã	Đỗ Xuyên
08227	232	3	xã	Lương Lỗ
233	25	2	huyện	Phù Ninh
08230	233	3	thị trấn	Phong Châu
08233	233	3	xã	Phú Mỹ
08234	233	3	xã	Lệ Mỹ
08236	233	3	xã	Liên Hoa
08239	233	3	xã	Trạm Thản
08242	233	3	xã	Trị Quận
08245	233	3	xã	Trung Giáp
08248	233	3	xã	Tiên Phú
08251	233	3	xã	Hạ Giáp
08254	233	3	xã	Bảo Thanh
08257	233	3	xã	Phú Lộc
08260	233	3	xã	Gia Thanh
08263	233	3	xã	Tiên Du
08266	233	3	xã	Phú Nham
08272	233	3	xã	An Đạo
08275	233	3	xã	Bình Phú
08278	233	3	xã	Phù Ninh
234	25	2	huyện	Yên Lập
08290	234	3	thị trấn	Yên Lập
08293	234	3	xã	Mỹ Lung
08296	234	3	xã	Mỹ Lương
08299	234	3	xã	Lương Sơn
08302	234	3	xã	Xuân An
08305	234	3	xã	Xuân Viên
08308	234	3	xã	Xuân Thủy
08311	234	3	xã	Trung Sơn
08314	234	3	xã	Hưng Long
08317	234	3	xã	Nga Hoàng
08320	234	3	xã	Đồng Lạc
08323	234	3	xã	Thượng Long
08326	234	3	xã	Đồng Thịnh
08329	234	3	xã	Phúc Khánh
08332	234	3	xã	Minh Hòa
08335	234	3	xã	Ngọc Lập
08338	234	3	xã	Ngọc Đồng
235	25	2	huyện	Cẩm Khê
08341	235	3	thị trấn	Cẩm Khê
08344	235	3	xã	Tiên Lương
08350	235	3	xã	Minh Thắng
08353	235	3	xã	Minh Tân
08356	235	3	xã	Phượng Vĩ
08374	235	3	xã	Tùng Khê
08377	235	3	xã	Tam Sơn
08380	235	3	xã	Văn Bán
08389	235	3	xã	Phong Thịnh
08398	235	3	xã	Phú Khê
08401	235	3	xã	Hương Lung
08413	235	3	xã	Nhật Tiến
08416	235	3	xã	Hùng Việt
08422	235	3	xã	Yên Dưỡng
08428	235	3	xã	Điêu Lương
08431	235	3	xã	Đồng Lương
236	25	2	huyện	Tam Nông
08434	236	3	thị trấn	Hưng Hoá
08440	236	3	xã	Hiền Quan
08443	236	3	xã	Bắc Sơn
08446	236	3	xã	Thanh Uyên
08461	236	3	xã	Lam Sơn
08467	236	3	xã	Vạn Xuân
08470	236	3	xã	Quang Húc
08473	236	3	xã	Hương Nộn
08476	236	3	xã	Tề Lễ
08479	236	3	xã	Thọ Văn
08482	236	3	xã	Dị Nậu
08491	236	3	xã	Dân Quyền
237	25	2	huyện	Lâm Thao
08494	237	3	thị trấn	Lâm Thao
08497	237	3	xã	Tiên Kiên
08498	237	3	thị trấn	Hùng Sơn
08500	237	3	xã	Xuân Lũng
08509	237	3	xã	Xuân Huy
08512	237	3	xã	Thạch Sơn
08518	237	3	xã	Sơn Vi
08521	237	3	xã	Phùng Nguyên
08527	237	3	xã	Cao Xá
08533	237	3	xã	Vĩnh Lại
08536	237	3	xã	Tứ Xã
08539	237	3	xã	Bản Nguyên
238	25	2	huyện	Thanh Sơn
08542	238	3	thị trấn	Thanh Sơn
08563	238	3	xã	Sơn Hùng
08572	238	3	xã	Địch Quả
08575	238	3	xã	Giáp Lai
08581	238	3	xã	Thục Luyện
08584	238	3	xã	Võ Miếu
08587	238	3	xã	Thạch Khoán
08602	238	3	xã	Cự Thắng
08605	238	3	xã	Tất Thắng
08611	238	3	xã	Văn Miếu
08614	238	3	xã	Cự Đồng
08623	238	3	xã	Thắng Sơn
08629	238	3	xã	Tân Minh
08632	238	3	xã	Hương Cần
08635	238	3	xã	Khả Cửu
08638	238	3	xã	Đông Cửu
08641	238	3	xã	Tân Lập
08644	238	3	xã	Yên Lãng
08647	238	3	xã	Yên Lương
08650	238	3	xã	Thượng Cửu
08653	238	3	xã	Lương Nha
08656	238	3	xã	Yên Sơn
08659	238	3	xã	Tinh Nhuệ
239	25	2	huyện	Thanh Thuỷ
08662	239	3	xã	Đào Xá
08665	239	3	xã	Thạch Đồng
08668	239	3	xã	Xuân Lộc
08671	239	3	xã	Tân Phương
08674	239	3	thị trấn	Thanh Thủy
08677	239	3	xã	Sơn Thủy
08680	239	3	xã	Bảo Yên
08683	239	3	xã	Đoan Hạ
08686	239	3	xã	Đồng Trung
08689	239	3	xã	Hoàng Xá
08701	239	3	xã	Tu Vũ
240	25	2	huyện	Tân Sơn
08545	240	3	xã	Thu Cúc
08548	240	3	xã	Thạch Kiệt
08551	240	3	xã	Thu Ngạc
08554	240	3	xã	Kiệt Sơn
08557	240	3	xã	Đồng Sơn
08560	240	3	xã	Lai Đồng
08566	240	3	thị trấn	Tân Phú
08569	240	3	xã	Mỹ Thuận
08578	240	3	xã	Tân Sơn
08590	240	3	xã	Xuân Đài
08593	240	3	xã	Minh Đài
08596	240	3	xã	Văn Luông
08599	240	3	xã	Xuân Sơn
08608	240	3	xã	Long Cốc
08617	240	3	xã	Kim Thượng
08620	240	3	xã	Tam Thanh
08626	240	3	xã	Vinh Tiền
26		1	tỉnh	Vĩnh Phúc
243	26	2	thành phố	Vĩnh Yên
08707	243	3	phường	Tích Sơn
08710	243	3	phường	Liên Bảo
08713	243	3	phường	Hội Hợp
08716	243	3	phường	Đống Đa
08719	243	3	phường	Ngô Quyền
08722	243	3	phường	Đồng Tâm
08725	243	3	phường	Định Trung
08728	243	3	phường	Khai Quang
08731	243	3	xã	Thanh Trù
244	26	2	thành phố	Phúc Yên
08737	244	3	phường	Hùng Vương
08740	244	3	phường	Hai Bà Trưng
08743	244	3	phường	Phúc Thắng
08746	244	3	phường	Xuân Hoà
08747	244	3	phường	Đồng Xuân
08749	244	3	xã	Ngọc Thanh
08752	244	3	xã	Cao Minh
08755	244	3	phường	Nam Viêm
08758	244	3	phường	Tiền Châu
246	26	2	huyện	Lập Thạch
08761	246	3	thị trấn	Lập Thạch
08764	246	3	xã	Quang Sơn
08767	246	3	xã	Ngọc Mỹ
08770	246	3	xã	Hợp Lý
08785	246	3	xã	Bắc Bình
08788	246	3	xã	Thái Hòa
08789	246	3	thị trấn	Hoa Sơn
08791	246	3	xã	Liễn Sơn
08794	246	3	xã	Xuân Hòa
08797	246	3	xã	Vân Trục
08812	246	3	xã	Liên Hòa
08815	246	3	xã	Tử Du
08833	246	3	xã	Bàn Giản
08836	246	3	xã	Xuân Lôi
08839	246	3	xã	Đồng Ích
08842	246	3	xã	Tiên Lữ
08845	246	3	xã	Văn Quán
08863	246	3	xã	Tây Sơn
08866	246	3	xã	Sơn Đông
247	26	2	huyện	Tam Dương
08869	247	3	thị trấn	Hợp Hòa
08872	247	3	xã	Hoàng Hoa
08875	247	3	xã	Đồng Tĩnh
08878	247	3	thị trấn	Kim Long
08881	247	3	xã	Hướng Đạo
08884	247	3	xã	Đạo Tú
08887	247	3	xã	An Hòa
08890	247	3	xã	Thanh Vân
08893	247	3	xã	Duy Phiên
08896	247	3	xã	Hoàng Đan
08899	247	3	xã	Hoàng Lâu
08905	247	3	xã	Hội Thịnh
248	26	2	huyện	Tam Đảo
08908	248	3	thị trấn	Tam Đảo
08911	248	3	thị trấn	Hợp Châu
08914	248	3	xã	Đạo Trù
08917	248	3	xã	Yên Dương
